Site code,Site name,Island,Habitat (general),Year,Month,Sampling method,Sample number,Sample code,MF,Species,Family,Order (new),Class,N/E/I,Trophic,Adults
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S03,PTS-TURQ-S03,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,3
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S05,PTS-TURQ-S05,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S05,PTS-TURQ-S05,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S05,PTS-TURQ-S05,303,Pterostichus aterrimus aterrimus (Herbst),Carabidae,Coleoptera,Insecta,N,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S05,PTS-TURQ-S05,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S07,PTS-TURQ-S07,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S07,PTS-TURQ-S07,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S07,PTS-TURQ-S07,395,Psylliodes marcidus (Illiger),Chrysomelidae,Coleoptera,Insecta,N,H,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S07,PTS-TURQ-S07,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S09,PTS-TURQ-S09,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S09,PTS-TURQ-S09,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S09,PTS-TURQ-S09,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S09,PTS-TURQ-S09,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S11,PTS-TURQ-S11,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S11,PTS-TURQ-S11,225,Epitrix cucumeris Harris,Chrysomelidae,Coleoptera,Insecta,I,H,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S11,PTS-TURQ-S11,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S11,PTS-TURQ-S11,303,Pterostichus aterrimus aterrimus (Herbst),Carabidae,Coleoptera,Insecta,N,P,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S11,PTS-TURQ-S11,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,4
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S13,PTS-TURQ-S13,34,Erigone atra Blackwall,Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S13,PTS-TURQ-S13,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S13,PTS-TURQ-S13,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S13,PTS-TURQ-S13,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S15,PTS-TURQ-S15,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S15,PTS-TURQ-S15,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S17,PTS-TURQ-S17,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S17,PTS-TURQ-S17,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,3
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S17,PTS-TURQ-S17,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S17,PTS-TURQ-S17,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S17,PTS-TURQ-S17,541,Hirticollis quadriguttatus (Rossi),Anthicidae,Coleoptera,Insecta,N,S,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S19,PTS-TURQ-S19,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,5
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S21,PTS-TURQ-S21,34,Erigone atra Blackwall,Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S21,PTS-TURQ-S21,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S21,PTS-TURQ-S21,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S23,PTS-TURQ-S23,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,2
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S23,PTS-TURQ-S23,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S23,PTS-TURQ-S23,395,Psylliodes marcidus (Illiger),Chrysomelidae,Coleoptera,Insecta,N,H,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S25,PTS-TURQ-S25,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S25,PTS-TURQ-S25,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,10,Mythimna unipuncta (Haworth),Noctuidae,Lepidoptera,Insecta,N,H,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,268,Carpophilus sp.1,Nitidulidae,Coleoptera,Insecta,I,S,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S27,PTS-TURQ-S27,998,Zelotes aeneus (Simon),Gnaphosidae,Araneae,Arachnida,I,P,1
TER-PVIT-T-68,Canada de S. Caetano - Casa da Ribeira,TER,Pasture - intensive,2005,September,Pitfall solution,S29,PTS-TURQ-S29,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,145,Cryptophagus sp.1,Cryptophagidae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,8
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,262,Rugilus orbiculatus orbiculatus (Paykull),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S02,PTS-ETHY-S02,935,Sitona cinnamomeus Allard,Curculionidae,Coleoptera,Insecta,I,H,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S04,PTS-ETHY-S04,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S04,PTS-ETHY-S04,113,Typhaea stercorea (Linnaeus),Mycetophagidae,Coleoptera,Insecta,I,F,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S04,PTS-ETHY-S04,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,8
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S04,PTS-ETHY-S04,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,113,Typhaea stercorea (Linnaeus),Mycetophagidae,Coleoptera,Insecta,I,F,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,9
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,828,Carpophilus hemipterus (Linnaeus),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S06,PTS-ETHY-S06,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S08,PTS-ETHY-S08,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,11
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S08,PTS-ETHY-S08,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S08,PTS-ETHY-S08,260,Prinerigone vagans (Audouin),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S08,PTS-ETHY-S08,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S12,PTS-ETHY-S12,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,8
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S12,PTS-ETHY-S12,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S12,PTS-ETHY-S12,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,8
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S14,PTS-ETHY-S14,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S14,PTS-ETHY-S14,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S14,PTS-ETHY-S14,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,4
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S16,PTS-ETHY-S16,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,6
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S16,PTS-ETHY-S16,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S16,PTS-ETHY-S16,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,12
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S16,PTS-ETHY-S16,1006,Lithobius sp.2,Lithobiidae,Lithobiomorpha ,Chilopoda,N?,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S18,PTS-ETHY-S18,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S18,PTS-ETHY-S18,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S18,PTS-ETHY-S18,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,11
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S18,PTS-ETHY-S18,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S18,PTS-ETHY-S18,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,89,Tachyporus nitidulus (Fabricius),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S20,PTS-ETHY-S20,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S24,PTS-ETHY-S24,113,Typhaea stercorea (Linnaeus),Mycetophagidae,Coleoptera,Insecta,I,F,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S24,PTS-ETHY-S24,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,17
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S24,PTS-ETHY-S24,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,5
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S24,PTS-ETHY-S24,769,Heteroderes vagus Candèze,Elateridae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S26,PTS-ETHY-S26,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,7
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S26,PTS-ETHY-S26,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S26,PTS-ETHY-S26,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S28,PTS-ETHY-S28,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S28,PTS-ETHY-S28,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,4
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S28,PTS-ETHY-S28,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S28,PTS-ETHY-S28,330,Meioneta fuscipalpa (C.L. Koch),Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S28,PTS-ETHY-S28,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,9
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S30,PTS-ETHY-S30,56,Forficula auricularia Linnaeus,Forficulidae,Dermaptera,Insecta,I,P,4
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S30,PTS-ETHY-S30,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,10
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S30,PTS-ETHY-S30,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,17
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S01,PTS-TURQ-S01,66,Amischa analis (Gravenhorst),Staphylinidae,Coleoptera,Insecta,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S01,PTS-TURQ-S01,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,8
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S01,PTS-TURQ-S01,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S01,PTS-TURQ-S01,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,8
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S03,PTS-TURQ-S03,113,Typhaea stercorea (Linnaeus),Mycetophagidae,Coleoptera,Insecta,I,F,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S03,PTS-TURQ-S03,145,Cryptophagus sp.1,Cryptophagidae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S03,PTS-TURQ-S03,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,9
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S03,PTS-TURQ-S03,246,Erigone dentipalpis (Wider),Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S03,PTS-TURQ-S03,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S05,PTS-TURQ-S05,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,4
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S05,PTS-TURQ-S05,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S05,PTS-TURQ-S05,385,Calosoma olivieri Dejean,Carabidae,Coleoptera,Insecta,N,P,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S05,PTS-TURQ-S05,395,Psylliodes marcidus (Illiger),Chrysomelidae,Coleoptera,Insecta,N,H,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S05,PTS-TURQ-S05,540,Heteroderes azoricus (Tarnier),Elateridae,Coleoptera,Insecta,E ,S,3
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S05,PTS-TURQ-S05,890,Euscelidius variegatus (Kirschbaum),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,113,Typhaea stercorea (Linnaeus),Mycetophagidae,Coleoptera,Insecta,I,F,2
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,145,Cryptophagus sp.1,Cryptophagidae,Coleoptera,Insecta,I,S,1
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,10
TER-RTER-T-85,Canada da Ribeirinha,TER,Pasture - intensive,2005,July,Pitfall solution,S07,PTS-TURQ-S07,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
